Id,TimeStamp,Model,Latitude,Longitude,RodCount,Rotation Speed Max (rpm),Rotation Torque Max (ft-lb),Thrust Force Max (lbf),Mud Flow Rate Avg (gpm),Mud Pressure Max (psi),Thrust Speed Avg (ft/min),Pull Force Maximum (lbf),Pull Speed Average (ft/min),Drill String Length (ft)
91825,11/18/2022 15:10:38,D40X55 S3,40.11,-74.93,41,121,1203,10663,0.7,72,10,11119,27,404
91825,11/18/2022 17:27:22,D40X55 S3,40.11,-74.93,2,81,1531,11521,-0.5,0,12,9148,14,34
91825,11/19/2022 13:16:06,D40X55 S3,40.11,-74.93,3,19,892,10184,-0.1,-1,10,9808,16,24
91825,11/19/2022 13:19:59,D40X55 S3,40.11,-74.93,2,114,1789,10710,0.5,5,17,10407,28,34
91825,11/19/2022 14:23:52,D40X55 S3,40.11,-74.93,5,117,2159,15384,0.4,-3,16,0,0,64
91825,11/19/2022 14:19:40,D40X55 S3,40.11,-74.93,6,122,2153,15821,0.2,4,16,9883,5,54
91825,11/19/2022 14:31:55,D40X55 S3,40.11,-74.93,2,129,1479,10603,6,304,15,5895,11,34
91825,11/19/2022 16:27:10,D40X55 S3,40.11,-74.93,4,123,1523,12995,2.7,71,17,0,0,54
91825,11/19/2022 16:26:18,D40X55 S3,40.11,-74.93,5,120,2182,12235,4.5,188,15,0,0,64
91825,11/19/2022 16:31:50,D40X55 S3,40.11,-74.93,7,116,1667,11629,5.8,297,18,0,0,84
91825,11/19/2022 16:35:47,D40X55 S3,40.11,-74.93,8,116,1644,10609,5.3,157,18,0,0,94
91825,11/19/2022 16:37:34,D40X55 S3,40.11,-74.93,9,117,1682,12361,4.9,146,19,0,0,104
91825,11/19/2022 16:40:55,D40X55 S3,40.11,-74.93,10,123,1683,11752,5.2,216,19,0,0,114
91825,11/19/2022 16:42:57,D40X55 S3,40.11,-74.93,11,124,1660,12513,5.5,144,16,0,0,124
91825,11/19/2022 16:45:02,D40X55 S3,40.11,-74.93,12,120,1658,13219,5.4,142,18,9292,55,114
91825,11/19/2022 16:51:04,D40X55 S3,40.11,-74.93,11,125,1799,15424,4.2,143,23,9921,57,124
91825,11/19/2022 17:00:44,D40X55 S3,40.11,-74.93,13,115,1405,11387,7.4,218,19,0,0,144
91825,11/19/2022 17:04:47,D40X55 S3,40.11,-74.93,15,116,1520,13959,6.7,234,20,0,0,164
91825,11/19/2022 17:09:08,D40X55 S3,40.11,-74.93,18,117,2563,17323,4.6,320,19,0,0,194
91825,11/19/2022 17:13:28,D40X55 S3,40.11,-74.93,20,119,1667,7318,3.8,114,20,0,0,214
91825,11/19/2022 17:12:51,D40X55 S3,40.11,-74.93,22,119,1811,15911,4.2,142,18,0,0,234
91825,11/19/2022 17:19:01,D40X55 S3,40.11,-74.93,25,118,1811,15250,4.8,326,18,0,0,264
91825,11/19/2022 17:17:31,D40X55 S3,40.11,-74.93,26,119,1808,15738,3.9,325,19,0,0,274
91825,11/19/2022 17:23:10,D40X55 S3,40.11,-74.93,28,117,2050,14834,3.7,143,16,0,0,294
91825,11/19/2022 17:22:48,D40X55 S3,40.11,-74.93,29,117,2049,14397,4.2,150,16,0,0,304
91825,11/19/2022 17:49:44,D40X55 S3,40.11,-74.93,32,133,3295,24966,5.3,260,13,0,0,334
91825,11/19/2022 17:54:30,D40X55 S3,40.11,-74.93,35,130,3299,25374,5.6,265,15,0,0,364
91825,11/19/2022 17:53:55,D40X55 S3,40.11,-74.93,36,131,3297,25475,4.6,726,15,0,0,374
91825,11/19/2022 17:56:04,D40X55 S3,40.11,-74.93,37,129,3299,25695,5.2,729,15,11782,12,364
91825,11/19/2022 20:15:21,D40X55 S3,40.11,-74.93,2,107,1652,11888,0.2,5,9,0,0,34
91825,11/20/2022 15:44:23,D40X55 S3,40.11,-74.93,3,117,2451,18727,0,-4,10,0,0,44
91825,11/20/2022 15:47:19,D40X55 S3,40.11,-74.93,4,121,1902,17159,0.2,-4,9,0,0,54
91825,11/20/2022 15:48:32,D40X55 S3,40.11,-74.93,5,119,2121,17339,0,-3,12,0,0,64
91825,11/20/2022 15:50:22,D40X55 S3,40.11,-74.93,6,116,2368,18955,-0.1,2,11,0,0,74
91825,11/20/2022 15:57:17,D40X55 S3,40.11,-74.93,7,90,1783,13306,-0.3,1,11,0,0,84
91825,11/20/2022 16:01:01,D40X55 S3,40.11,-74.93,8,94,1656,10410,0.3,4,8,0,0,94
91825,11/20/2022 16:08:15,D40X55 S3,40.11,-74.93,9,102,1656,10208,0.4,3,8,20665,45,84
91825,11/20/2022 16:28:07,D40X55 S3,40.11,-74.93,3,111,1867,11050,-0.4,1,15,0,0,44
91825,11/20/2022 17:43:21,D40X55 S3,40.11,-74.93,5,121,2279,16491,-0.2,0,16,0,0,64
91825,11/20/2022 17:49:46,D40X55 S3,40.11,-74.93,7,122,1828,10801,-0.2,2,19,0,0,84
91825,11/20/2022 17:54:36,D40X55 S3,40.11,-74.93,10,119,1644,12212,0,4,21,0,0,114
91825,11/20/2022 18:06:51,D40X55 S3,40.11,-74.93,14,110,1713,11013,0.1,4,26,0,0,154
91825,11/20/2022 17:54:38,D40X55 S3,40.11,-74.93,17,108,2379,18225,-0.3,2,15,19402,31,164
91825,11/20/2022 18:06:16,D40X55 S3,40.09,-75.21,14,25,492,9099,6,753,8,3218,10,154
91825,3/10/2023 12:33:03,D40X55 S3,40.09,-75.21,16,168,2216,10082,5.5,1326,9,0,0,174
91825,3/10/2023 12:36:56,D40X55 S3,40.09,-75.21,17,161,4243,17196,3.7,872,10,0,0,184
91825,3/10/2023 12:47:51,D40X55 S3,40.09,-75.21,19,151,1411,10362,2.1,152,14,0,0,204
91825,3/10/2023 12:48:37,D40X55 S3,40.09,-75.21,21,163,1495,10826,4.8,1036,15,0,0,224
91825,3/10/2023 12:51:46,D40X55 S3,40.09,-75.21,22,158,1972,12007,7.4,1236,14,0,0,234
91825,3/10/2023 12:59:57,D40X55 S3,40.09,-75.21,25,156,1918,17400,5.9,657,16,0,0,264
91825,3/10/2023 13:08:14,D40X55 S3,40.09,-75.21,26,156,1608,14425,6.6,721,15,0,0,274
91825,3/10/2023 13:11:05,D40X55 S3,40.09,-75.21,27,156,1774,17696,5.8,634,15,0,0,284
91825,3/10/2023 13:16:00,D40X55 S3,40.09,-75.21,31,167,1998,19072,6.2,426,495,25324,18,304
91825,3/10/2023 14:36:57,D40X55 S3,40.09,-75.2,25,159,2568,13181,6.6,1132,10,0,0,264
91825,3/17/2023 16:32:34,D40X55 S3,40.09,-75.2,27,125,1171,8004,4.7,406,13,0,0,284
91825,3/17/2023 16:54:29,D40X55 S3,40.09,-75.2,28,161,1211,5805,2.7,212,14,0,0,294
91825,3/17/2023 16:57:24,D40X55 S3,40.09,-75.2,30,154,1319,11168,5,469,15,7711,18,294
91825,3/17/2023 18:16:23,D40X55 S3,40.19,-75.18,23,163,2326,13847,3.9,1074,8,7033,18,244
91825,3/20/2023 12:30:17,D40X55 S3,40.19,-75.18,24,161,1229,9684,3.5,431,13,0,0,254
91825,3/20/2023 12:31:23,D40X55 S3,40.19,-75.18,25,18,974,7832,2.6,244,8,0,0,264
91825,3/20/2023 12:36:35,D40X55 S3,40.19,-75.18,27,121,1652,12643,8.3,796,13,0,0,284
91825,3/20/2023 12:43:20,D40X55 S3,40.19,-75.18,29,130,1791,13295,7.7,749,13,0,0,304
91825,3/20/2023 12:46:14,D40X55 S3,40.19,-75.18,31,169,2998,18173,7.6,992,16,0,0,324
91825,3/20/2023 12:46:31,D40X55 S3,40.19,-75.18,32,156,2452,16304,6.2,684,17,0,0,334
91825,3/20/2023 12:48:25,D40X55 S3,40.19,-75.18,33,162,1606,14437,4.4,471,12,0,0,344
91825,3/20/2023 12:54:19,D40X55 S3,40.19,-75.18,35,159,1824,13445,5.3,675,16,0,0,364
91825,3/20/2023 12:54:28,D40X55 S3,40.19,-75.18,36,162,1986,12482,4.6,474,16,0,0,374
91825,3/20/2023 12:56:48,D40X55 S3,40.19,-75.18,37,163,1989,12159,4.6,469,17,0,0,384
91825,3/20/2023 13:10:59,D40X55 S3,40.19,-75.18,42,158,2149,15272,3.4,460,14,0,0,434
91825,3/20/2023 13:26:20,D40X55 S3,40.19,-75.18,46,162,1605,10830,1.4,174,12,8149,13,474
91825,3/20/2023 14:41:27,D40X55 S3,40.19,-75.18,28,11,687,12814,0.1,0,17,15230,22,274
91825,3/20/2023 15:28:18,D40X55 S3,40.19,-75.18,23,164,3788,20306,4.5,537,10,15369,27,244
91825,3/21/2023 12:51:07,D40X55 S3,40.19,-75.18,24,170,4158,22587,3.4,542,11,15465,27,254
91825,3/21/2023 12:53:28,D40X55 S3,40.19,-75.18,25,168,4151,22651,3.5,1115,11,15845,26,264
91825,3/21/2023 12:55:23,D40X55 S3,40.19,-75.18,26,172,4155,22241,4.1,1124,11,15277,26,274
91825,3/21/2023 12:57:06,D40X55 S3,40.19,-75.18,27,165,4073,21776,2.8,383,12,0,0,284
91825,3/21/2023 13:00:36,D40X55 S3,40.19,-75.18,28,162,4075,21468,2.8,555,11,0,0,294
91825,3/21/2023 13:02:15,D40X55 S3,40.19,-75.18,29,154,3755,24570,2.1,116,13,0,0,304
91825,3/21/2023 13:03:50,D40X55 S3,40.19,-75.18,30,166,4057,26108,3.7,160,12,0,0,314
91825,3/21/2023 13:09:06,D40X55 S3,40.19,-75.18,32,167,4059,26248,4,279,11,4958,10,334
91825,3/21/2023 13:15:22,D40X55 S3,40.19,-75.18,34,150,2337,16816,1.6,127,16,0,0,354
91825,3/21/2023 13:16:59,D40X55 S3,40.19,-75.18,35,153,1890,15286,1.3,131,15,0,0,364
91825,3/21/2023 13:19:47,D40X55 S3,40.19,-75.18,36,163,2040,19272,1.2,500,14,0,0,374
91825,3/21/2023 13:22:16,D40X55 S3,40.19,-75.18,37,166,2041,19931,4.5,502,13,11620,14,364
91828,3/21/2023 15:15:56,D24X40 S3,39.26,-94.43,2,189,3261,14739,0.3,537,2,11548,2,34
91828,10/23/2022 19:48:16,D24X40 S3,39.26,-94.43,3,196,3261,14352,0.4,542,0,12196,0,44
91828,10/23/2022 20:05:02,D24X40 S3,39.26,-94.43,4,197,3259,13990,0.7,537,2,11764,2,54
91828,10/23/2022 20:10:51,D24X40 S3,39.26,-94.43,5,199,3268,14766,1.2,535,0,12343,1,64
91828,10/23/2022 20:13:42,D24X40 S3,39.26,-94.43,6,196,3262,14461,0.8,539,0,11796,3,74
91828,10/23/2022 20:16:00,D24X40 S3,39.26,-94.43,7,256,3268,14129,0.3,541,6,11985,2,84
91828,10/24/2022 18:22:05,D24X40 S3,39.26,-94.43,8,241,2786,12517,0.5,564,0,11380,4,94
91828,10/24/2022 22:37:02,D24X40 S3,39.26,-94.43,9,262,2058,10602,3.2,537,1,8147,5,0
91828,10/25/2022 1:00:01,D24X40 S3,39.26,-94.43,7,239,1338,21,13,494,1,7347,7,64
91828,10/25/2022 18:30:52,D24X40 S3,39.26,-94.43,4,269,3846,15288,1.5,580,4,14219,4,0
91828,10/27/2022 20:00:52,D24X40 S3,38.98,-95.31,6,181,1460,12460,2.8,473,3,7386,14,74
91828,11/12/2022 17:31:01,D24X40 S3,38.98,-95.31,7,197,3506,13567,1.2,541,1,11895,4,84
91828,11/13/2022 15:37:42,D24X40 S3,38.98,-95.31,8,316,4549,19028,0.4,544,0,16149,1,0
91828,11/13/2022 23:58:13,D24X40 S3,38.98,-95.31,9,286,4332,15760,0,584,2,13930,5,84
91828,11/15/2022 18:51:07,D24X40 S3,38.98,-95.31,7,320,3589,13101,0.5,279,1,9397,84,84
91828,11/17/2022 15:22:56,D24X40 S3,38.98,-95.31,8,332,2915,13381,4,258,7,11350,3,74
91828,11/17/2022 17:02:35,D24X40 S3,38.98,-95.31,2,320,1001,22353,2.3,232,1,31193,8,14
91828,11/18/2022 18:51:04,D24X40 S3,38.98,-95.31,2,266,4806,13296,5.3,72,12,2343,0,34
91828,11/18/2022 19:48:58,D24X40 S3,38.98,-95.31,3,272,4810,14016,4.9,68,11,10598,82,24
91828,11/18/2022 19:54:23,D24X40 S3,38.98,-95.31,2,311,1333,12790,7.2,405,7,0,0,34
91828,11/18/2022 22:04:49,D24X40 S3,38.98,-95.31,3,315,1333,13256,7.4,405,8,0,0,44
91828,11/18/2022 22:09:36,D24X40 S3,38.98,-95.31,4,317,1177,10995,6.8,162,9,0,0,54
91828,11/18/2022 22:16:06,D24X40 S3,38.98,-95.31,5,297,1771,13623,6.9,191,11,5714,10,64
91828,11/18/2022 22:28:07,D24X40 S3,38.98,-95.31,6,347,2039,13373,7.1,317,11,11885,6,74
91828,11/18/2022 22:38:17,D24X40 S3,38.98,-95.31,7,349,2153,13083,-0.1,311,9,12565,8,64
91828,11/26/2022 10:52:37,D24X40 S3,35.77,-91.64,744,180,1560,4852,6.5,44,9,6721,13,7434
91828,3/6/2023 21:48:43,D24X40 S3,35.77,-91.64,739,180,2172,22515,6,604,12,4915,37,7404
91828,3/7/2023 13:20:44,D24X40 S3,35.77,-91.64,742,174,1798,26392,19.2,554,26,4831,8,7434
91828,3/7/2023 13:22:58,D24X40 S3,35.77,-91.64,743,154,809,16580,6.9,180,18,572,0,7444
91828,3/7/2023 13:24:35,D24X40 S3,35.77,-91.64,744,183,2132,22133,7.1,337,12,5837,0,7454
91828,3/7/2023 13:27:41,D24X40 S3,35.77,-91.64,745,186,2131,22253,8,425,15,6322,12,7464
91828,3/7/2023 13:33:46,D24X40 S3,35.77,-91.64,747,188,2128,21910,6.3,417,14,6367,13,7484
91828,3/7/2023 13:38:27,D24X40 S3,35.77,-91.64,749,215,4384,25910,9.2,535,11,12268,10,7504
91828,3/7/2023 13:42:23,D24X40 S3,35.77,-91.64,750,213,3078,26041,16.1,552,18,10258,11,7514
91828,3/7/2023 13:45:24,D24X40 S3,35.77,-91.64,751,200,5189,24643,7.7,499,8,13688,38,7524
91828,3/7/2023 13:50:54,D24X40 S3,35.77,-91.64,752,193,5266,22400,9.2,524,3,12944,9,7534
91828,3/7/2023 13:58:50,D24X40 S3,35.77,-91.64,754,207,5269,30787,1.1,528,14,23885,59,7554
91828,3/7/2023 16:09:06,D24X40 S3,35.77,-91.64,755,175,788,5012,10.6,419,29,6434,83,7564
91828,3/7/2023 14:29:18,D24X40 S3,35.77,-91.64,758,202,2208,25935,8.8,415,20,6847,83,7594
91828,3/7/2023 14:34:02,D24X40 S3,35.77,-91.64,760,138,1564,16279,7.8,461,12,7248,6,7614
91828,3/7/2023 14:32:26,D24X40 S3,35.77,-91.64,761,189,4628,27884,6.4,379,13,17037,29,7624
91828,3/7/2023 14:37:07,D24X40 S3,35.77,-91.64,762,192,4623,28202,6.7,639,10,17547,26,7634
91828,3/7/2023 14:41:44,D24X40 S3,35.77,-91.64,763,184,1548,15916,6.3,420,15,0,0,7644
91828,3/7/2023 14:47:07,D24X40 S3,35.77,-91.63,765,199,3111,29442,6,520,16,11714,2,7664
91828,3/7/2023 18:20:19,D24X40 S3,35.77,-91.63,766,172,1097,26144,10.7,261,11,1380,11,7674
91828,3/7/2023 18:30:09,D24X40 S3,35.77,-91.63,769,173,1864,18969,5.2,209,10,0,0,7704
91828,3/7/2023 18:30:44,D24X40 S3,35.77,-91.63,770,162,2448,20733,7.3,91,12,9273,6,7714
91828,3/7/2023 18:34:00,D24X40 S3,35.77,-91.63,771,184,2450,20068,6.7,175,14,12267,50,7724
91828,3/7/2023 21:40:08,D24X40 S3,35.77,-91.63,772,178,1724,22583,7.8,442,17,3171,6,7734
91828,3/7/2023 21:44:38,D24X40 S3,35.77,-91.63,774,175,1270,24047,9.9,467,15,5474,3,7754
91828,3/7/2023 21:46:03,D24X40 S3,35.77,-91.63,776,199,2306,28872,11.9,413,18,6235,21,7774
91828,3/7/2023 21:59:08,D24X40 S3,35.77,-91.63,779,177,1540,15201,13.7,507,14,0,0,7804
91828,3/7/2023 21:59:31,D24X40 S3,35.77,-91.63,780,183,1160,12069,7.3,53,17,667,0,7814
91828,3/7/2023 22:15:21,D24X40 S3,35.77,-91.63,782,182,1270,11000,6,177,12,0,0,7834
91828,3/7/2023 22:11:39,D24X40 S3,35.77,-91.63,784,177,1343,12869,7.6,341,14,0,0,7854
91828,3/7/2023 22:10:56,D24X40 S3,35.77,-91.63,785,178,1855,17028,12.5,487,13,10377,28,7864
91828,3/7/2023 22:16:36,D24X40 S3,35.77,-91.63,786,183,1434,13355,14.9,660,12,8272,20,7874
91828,3/7/2023 22:38:15,D24X40 S3,35.77,-91.63,787,183,1427,15282,14.3,668,12,8921,19,7884
91828,3/7/2023 22:44:22,D24X40 S3,35.77,-91.63,788,188,1510,9136,10.9,413,11,11682,1,7874
91828,3/7/2023 23:23:35,D24X40 S3,35.77,-91.63,792,177,2680,29819,12.3,550,12,11215,9,7934
91828,3/9/2023 16:06:24,D24X40 S3,35.77,-91.63,795,180,2851,28671,13.1,502,11,11512,11,7964
91828,3/9/2023 16:10:17,D24X40 S3,35.77,-91.63,797,181,2059,26867,12.4,509,15,11094,28,7984
91828,3/9/2023 16:15:30,D24X40 S3,35.77,-91.63,798,197,2850,27031,11.5,512,15,17693,64,7994
91828,3/9/2023 16:42:02,D24X40 S3,35.77,-91.63,804,189,2513,24538,14.7,587,17,5466,1,8054
91828,3/9/2023 16:45:16,D24X40 S3,35.77,-91.63,806,181,2570,20121,13.9,567,17,7322,8,8074
91828,3/9/2023 16:49:42,D24X40 S3,35.77,-91.63,808,189,2573,20135,11.1,664,16,7225,9,8094
91828,3/9/2023 16:54:03,D24X40 S3,35.77,-91.63,810,186,2663,19608,12.4,629,19,6402,4,8114
91828,3/9/2023 16:57:07,D24X40 S3,35.77,-91.63,812,186,2617,24353,8.1,339,8,6828,5,8134
91828,3/9/2023 17:02:22,D24X40 S3,35.77,-91.63,813,179,1839,20046,15.2,472,19,8379,4,8144
91828,3/9/2023 17:15:50,D24X40 S3,35.77,-91.63,815,180,1022,8178,9.3,80,18,0,0,8164
91828,3/9/2023 17:18:49,D24X40 S3,35.77,-91.63,817,175,1466,8533,13.6,461,25,7877,0,8184
91828,3/9/2023 17:16:45,D24X40 S3,35.77,-91.63,819,178,1500,15143,13.9,295,24,5809,0,8204
91828,3/9/2023 17:33:39,D24X40 S3,35.77,-91.63,825,185,1949,14855,14.9,579,27,9899,11,8264
91828,3/9/2023 18:40:30,D24X40 S3,35.77,-91.63,830,178,2032,21834,11.4,282,20,8375,4,8314
91828,3/9/2023 18:49:50,D24X40 S3,35.77,-91.63,837,232,3077,23970,3.8,529,13,21188,5,8384
91828,3/9/2023 21:27:04,D24X40 S3,35.77,-91.63,839,225,3077,23900,0.3,524,18,20647,4,8404
91828,3/9/2023 18:56:39,D24X40 S3,35.77,-91.63,844,180,614,2430,17.6,192,78,0,0,8454
91828,3/10/2023 0:43:18,D24X40 S3,35.77,-91.63,849,183,709,2795,15.2,167,66,0,0,8504
91828,3/9/2023 15:47:14,D24X40 S3,35.77,-91.63,856,175,633,3325,21.3,233,78,0,0,8574
91828,3/9/2023 22:20:30,D24X40 S3,35.77,-91.63,863,185,889,8219,13.8,380,57,7141,27,8624
91828,3/9/2023 22:48:50,D24X40 S3,35.77,-91.63,863,179,1024,5330,5.8,115,18,0,0,8644
91828,3/10/2023 14:51:02,D24X40 S3,35.77,-91.63,872,209,3092,19080,8.5,531,12,9078,57,8734
91828,3/10/2023 14:55:34,D24X40 S3,35.77,-91.63,874,204,3092,18500,9.1,533,11,10749,57,8754
91828,3/10/2023 15:00:15,D24X40 S3,35.77,-91.64,877,199,4615,21500,8.4,501,9,16553,48,8784
91828,3/10/2023 21:47:54,D24X40 S3,35.77,-91.64,878,209,4613,20741,8.3,503,12,15753,47,8794
91828,3/10/2023 21:49:25,D24X40 S3,35.77,-91.64,879,203,4619,21459,7.9,505,12,16193,47,8804
91828,3/10/2023 22:07:36,D24X40 S3,35.77,-91.64,883,203,4215,15120,5.9,290,17,12748,49,8844
91828,3/10/2023 23:26:24,D24X40 S3,35.77,-91.64,891,243,5310,15784,10.8,412,20,7609,7,8924
91828,3/10/2023 23:09:36,D24X40 S3,35.77,-91.64,893,321,5317,20559,8.5,550,20,13097,0,8944
91828,3/11/2023 13:41:04,D24X40 S3,35.77,-91.64,895,219,4835,20284,9.4,447,9,10239,55,8964
91828,3/11/2023 13:46:33,D24X40 S3,35.77,-91.64,896,221,4830,20024,8.2,446,9,14382,43,8974
91828,3/11/2023 13:55:30,D24X40 S3,35.77,-91.64,899,182,2709,21058,8.8,482,12,9178,21,9004
91828,3/11/2023 13:56:10,D24X40 S3,35.77,-91.64,900,246,4824,20672,9.7,478,13,9750,39,9014
91828,3/11/2023 14:20:43,D24X40 S3,35.77,-91.64,902,187,2018,5999,9.3,182,29,8595,89,9034
91828,3/11/2023 16:19:10,D24X40 S3,35.77,-91.64,904,179,1561,6938,8.1,106,40,7700,71,9054
91828,3/11/2023 16:15:29,D24X40 S3,35.77,-91.64,908,192,1560,10942,8.4,322,28,7942,67,9094
91828,3/11/2023 15:59:46,D24X40 S3,35.77,-91.64,910,193,1766,15836,8.4,449,4,8290,64,9114
91828,3/11/2023 15:58:29,D24X40 S3,35.77,-91.64,911,204,2400,19945,7,692,16,9019,74,9124
91828,3/11/2023 16:56:17,D24X40 S3,35.77,-91.64,912,185,4719,19147,7.7,441,15,17149,49,9134
91828,3/11/2023 17:21:30,D24X40 S3,35.77,-91.64,918,180,1911,16649,8.6,204,25,8447,83,9194
91828,3/11/2023 17:53:57,D24X40 S3,35.77,-91.64,920,194,2737,18467,7.9,96,17,11993,46,9214
91828,3/11/2023 18:23:55,D24X40 S3,35.77,-91.64,927,198,3682,19480,1.9,809,14,16552,8,9284
91828,3/12/2023 14:19:07,D24X40 S3,35.77,-91.64,935,256,5171,21055,7.4,651,15,18018,3,9364
91828,3/12/2023 15:54:41,D24X40 S3,35.77,-91.64,939,261,5172,20964,7,651,24,18087,3,9404
91828,3/12/2023 16:07:12,D24X40 S3,35.77,-91.64,946,259,5283,20991,6.8,652,6,18166,0,9474
91828,3/12/2023 17:21:31,D24X40 S3,35.77,-91.64,957,174,1283,15904,5.5,265,11,0,0,9584
91828,3/12/2023 20:27:16,D24X40 S3,35.77,-91.64,961,183,1788,17649,6.8,258,14,7380,70,9624
91828,3/12/2023 21:15:02,D24X40 S3,35.77,-91.64,964,182,1781,17480,-0.2,258,4,8029,71,9654
91828,3/12/2023 21:28:29,D24X40 S3,35.77,-91.64,967,183,1789,17445,0.8,264,5,7865,71,9684
91828,3/12/2023 21:33:06,D24X40 S3,35.77,-91.64,970,188,1785,17642,1.3,263,7,7776,70,9714
91828,3/12/2023 21:29:24,D24X40 S3,35.77,-91.64,971,176,2199,16622,6.9,509,10,0,0,9724
91828,3/13/2023 14:46:56,D24X40 S3,35.77,-91.64,972,181,927,10074,7.2,370,15,5788,58,9734
91828,3/13/2023 14:50:23,D24X40 S3,35.77,-91.64,973,183,991,10561,7.4,539,16,6142,73,9744
91828,3/12/2023 20:58:40,D24X40 S3,35.77,-91.64,979,177,822,5705,5.5,81,15,0,0,9804
91828,3/13/2023 15:29:17,D24X40 S3,35.77,-91.64,984,182,826,16510,6.4,116,18,0,0,9854
91828,3/13/2023 17:48:33,D24X40 S3,35.77,-91.64,990,181,989,3999,6.1,83,11,0,0,9914
91828,3/13/2023 12:08:04,D24X40 S3,35.77,-91.64,997,180,291,5189,6.4,52,21,6595,39,9964
91828,3/13/2023 20:50:58,D24X40 S3,35.77,-91.64,998,176,1953,21926,9.1,501,12,6560,11,9994
91828,3/13/2023 22:06:05,D24X40 S3,35.77,-91.64,1000,176,1946,21467,8.2,503,11,6528,19,10014
91828,3/13/2023 22:26:47,D24X40 S3,35.77,-91.64,1001,185,1948,21906,8.2,545,11,10987,22,10004
91828,3/13/2023 22:36:21,D24X40 S3,35.77,-91.64,1000,176,2176,18176,6.4,199,10,4476,80,10014
91828,3/13/2023 23:14:39,D24X40 S3,35.77,-91.64,1001,184,2557,18220,7,203,12,4562,79,10024
91828,3/13/2023 23:15:29,D24X40 S3,35.77,-91.64,1002,185,2553,18163,8.2,391,12,4538,73,10034
91828,3/13/2023 23:17:27,D24X40 S3,35.77,-91.64,1003,184,2485,21572,6.8,38,12,19179,34,10024
91828,3/13/2023 23:44:16,D24X40 S3,35.77,-91.64,1001,179,2507,20149,4.7,50,9,930,0,10024
91828,3/14/2023 13:54:07,D24X40 S3,35.77,-91.64,1003,194,2504,26698,5.7,52,10,4622,2,10044
91828,3/14/2023 13:58:25,D24X40 S3,35.77,-91.64,1005,187,2525,26503,4.6,47,17,12941,73,10064
91828,3/14/2023 14:10:22,D24X40 S3,35.77,-91.63,1008,193,3090,20017,6.9,458,10,10856,47,10094
91828,3/14/2023 16:41:25,D24X40 S3,35.77,-91.63,1010,23,534,11892,9,296,13,4723,31,10094
91828,3/14/2023 16:53:34,D24X40 S3,35.77,-91.63,1010,177,580,12223,8.9,296,14,7557,46,10094
91828,3/14/2023 17:44:26,D24X40 S3,35.77,-91.63,1009,288,1582,12837,6.8,185,14,0,0,10104
91828,3/14/2023 19:37:12,D24X40 S3,35.77,-91.63,1010,288,1580,14279,7.7,579,15,6265,9,10114
91828,3/14/2023 19:56:19,D24X40 S3,35.77,-91.63,1011,178,1100,6562,6,35,14,6089,25,10104
91828,3/14/2023 18:09:23,D24X40 S3,33.94,-89.1,1011,184,1135,5646,6.4,341,41,7321,47,10124
91828,3/16/2023 23:08:54,D24X40 S3,33.94,-89.1,1017,174,912,7191,7.1,54,67,0,0,10184
91828,3/17/2023 1:14:23,D24X40 S3,33.94,-89.1,1023,180,907,6991,7.1,56,4,0,0,10244
91828,3/17/2023 10:18:37,D24X40 S3,33.94,-89.1,1041,174,829,5958,7.8,63,86,0,0,10424
91828,3/16/2023 16:46:07,D24X40 S3,33.94,-89.1,1044,183,843,6380,7.5,178,73,0,0,10454
91828,3/16/2023 20:38:51,D24X40 S3,33.94,-89.1,1045,180,839,6686,6.6,176,52,5724,77,10464
91828,3/16/2023 14:47:04,D24X40 S3,33.94,-89.1,1047,179,838,6454,5.3,456,13,6213,7,10484
91828,3/16/2023 22:29:39,D24X40 S3,33.94,-89.1,1050,184,844,6895,4.7,455,21,5696,9,10514
91828,3/16/2023 16:44:04,D24X40 S3,33.94,-89.1,1055,179,794,5191,7,74,44,0,0,10564
91828,3/16/2023 1:19:07,D24X40 S3,33.94,-89.1,1060,177,1015,5375,9,133,62,0,0,10614
91828,3/16/2023 22:17:01,D24X40 S3,33.94,-89.1,1061,174,1245,8561,5.6,53,29,0,0,10624
91828,3/16/2023 22:35:18,D24X40 S3,33.94,-89.1,1063,170,1248,8161,5.5,51,33,0,0,10644
91828,3/16/2023 22:19:14,D24X40 S3,33.94,-89.1,1064,179,1244,10292,9.3,499,35,8243,10,10654
91828,3/16/2023 23:19:59,D24X40 S3,33.94,-89.1,1066,179,1246,10337,9.1,507,0,7636,10,10674
91828,3/16/2023 19:49:24,D24X40 S3,33.94,-89.1,1073,183,844,4455,7.6,54,81,0,0,10744
91828,3/17/2023 1:59:11,D24X40 S3,33.94,-89.1,1081,181,840,5810,8.2,79,11,0,0,10824
91828,3/17/2023 6:42:38,D24X40 S3,33.94,-89.11,1094,181,1072,6142,9.5,509,50,8100,3,10954
91828,3/17/2023 14:29:48,D24X40 S3,33.94,-89.11,1096,178,1070,9469,9.5,514,2,8743,3,10974
91828,3/17/2023 14:40:12,D24X40 S3,33.94,-89.11,1102,169,1550,14318,11.2,89,80,0,0,11034
91828,3/17/2023 14:48:35,D24X40 S3,33.94,-89.11,1107,173,1549,12663,27,445,59,0,0,11084
91828,3/17/2023 14:58:02,D24X40 S3,33.94,-89.11,1110,171,1714,11721,14.4,174,81,0,0,11114
